id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
3365,RY1298,Cichlida Montecristo,Oscura heterospila,Ryby Cichlidy,0,0,17.05.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3386,RY1314,Cichlida madagaskarská,Paratilapia polleni,Ryby Cichlidy,0,0,03.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3394,RY1322,Cichlida Ptychochromis oligacanthus,Ptychochromis oligacanthus,Ryby Cichlidy,0,0,12.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
250,RY167,Cichlida eliotová,Thorichthys maculipinnis (ellioti),Ryby Cichlidy,0,0,02.11.2017,16.11.2023 o 22:17:47,0,0,0,1,1,1,0,1,1,1,1,1,1
256,RY166,Cichlida červenohrdlá,Thorichthys meeki,Ryby Cichlidy,0,0,02.11.2017,05.04.2024 o 21:32:20,0,0,1,1,1,1,0,1,1,1,1,1,1
3376,RY1304,Cichlida panchovillai,Thorichthys panchovillai,Ryby Cichlidy,0,0,24.06.2024,,0,0,0,1,1,1,0,1,1,1,1,1,1
1369,RY475,Akarka adoketa,Ivanacara adoketa,Ryby Malé cichlidy,0,0,30.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1368,RY474,Apistograma agasizova g.r.,Apistogramma agasizi g.r.,Ryby Malé cichlidy,0,0,30.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
200,RY199,Apistograma agasizova,Apistogramma agassizii,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
199,RY200,Apistograma agasizova super red,Apistogramma agassizii,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
216,RY193,Apistograma žltá,Apistogramma borelli,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
215,RY194,Apistograma hrebienková,Apistogramma cacatuoides,Ryby Malé cichlidy,0,0,02.11.2017,30.12.2022 o 12:32:03,0,0,1,1,1,1,0,1,1,1,1,1,1
214,RY195,Apistograma hrebienková orange,Apistogramma cacatuoides orange,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3153,RY1191,Apistogramma elizabette red,Apistogramma elizabette red,Ryby Malé cichlidy,0,0,21.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
207,RY197,Apistograma hongsloi,Apistogramma hongsloi,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
197,RY204,Apistograma inka,Apistogramma inca,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
201,RY198,Apistograma macmasteri,Apistogramma macmasteri,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
202,RY202,Apistograma niesseni,Apistogramma nijsseni,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
203,RY203,Apistograma panduro,Apistogramma panduro,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3154,RY1192,Apistogramma sp. Rio Mamore Red,Apistogramma sp. Rio Mamore Red,Ryby Malé cichlidy,0,0,21.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
198,RY201,Apistograma sp. viejeta,Apistogramma sp. viejeta,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
208,RY196,Apistograma trifasciata,Apistogramma trifasciata,Ryby Malé cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3152,RY1190,Apistogramma wilhelmi,Apistogramma wilhelmi,Ryby Malé cichlidy,0,0,21.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1382,RY488,Ostnáč modrý,Badis badis,Ryby Malé cichlidy,0,0,01.12.2017,31.12.2019 o 13:26:21,0,0,0,1,1,1,0,0,1,1,1,1,1
1362,RY470,Ostriežik trpaslíčí,Elasoma evergladei,Ryby Malé cichlidy,0,0,18.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3668,RY1442,Ostriežik Elassoma gilberti,Elassoma gilberti,Ryby Malé cichlidy,0,0,19.01.2026,,0,0,0,1,1,1,0,0,1,1,1,1,1
183,RY178,Akara bodkovaná,Laetacara curviceps,Ryby Malé cichlidy,0,0,02.11.2017,05.04.2024 o 21:33:02,0,0,0,1,1,1,0,0,1,1,1,1,1
196,RY177,Akara zlatá,Laetacara dorsigera,Ryby Malé cichlidy,0,0,02.11.2017,06.10.2025 o 13:48:39,0,0,0,1,1,1,0,0,1,1,1,1,1
212,RY191,Akarka zelená,Nanacara anomala,Ryby Malé cichlidy,0,0,02.11.2017,30.10.2024 o 18:10:53,0,0,0,1,1,1,0,0,1,1,1,1,1
210,RY189,Cichlidka bolivijská,Papiliochromis altispinosa,Ryby Malé cichlidy,0,0,02.11.2017,21.06.2026 o 13:06:33,0,0,0,1,1,1,0,0,1,1,1,1,1
182,RY187,Cichlidka ramirezova,Papiliochromis ramirezi,Ryby Malé cichlidy,105,0,02.11.2017,22.06.2026 o 16:15:56,0,0,1,1,1,1,0,1,1,1,1,1,1
1941,RY714,Cichlidka ramirezova BALON,Papiliochromis ramirezi BALON,Ryby Malé cichlidy,0,0,10.12.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
1940,RY713,Cichlidka ramirezova BALON elektric blue,Papiliochromis ramirezi BALON elektric blue,Ryby Malé cichlidy,0,0,10.12.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2139,RY804,Cichlidka ramirezová čierna,Papiliochromis ramirezi black,Ryby Malé cichlidy,0,0,30.09.2019,30.10.2024 o 18:11:09,0,0,1,1,1,1,0,1,1,1,1,1,1
2468,RY934,Cichlidka ramirezova čierna L,Papiliochromis ramirezi black L,Ryby Malé cichlidy,0,0,23.08.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
190,RY187A,Cichlidka ramirezova zlatá,Papiliochromis ramirezi gold,Ryby Malé cichlidy,0,0,02.11.2017,30.10.2024 o 18:11:27,0,0,1,1,1,1,0,1,1,1,1,1,1
1942,RY715,Cichlidka ramirezova závojová,Papiliochromis ramirezi lon fin,Ryby Malé cichlidy,0,0,12.12.2018,08.12.2021 o 00:08:36,0,0,1,1,1,1,0,1,1,1,1,1,1
2701,RY960,Cichlidka ramirezova XL,Papiliochromis ramirezi XL,Ryby Malé cichlidy,0,0,09.11.2021,15.12.2025 o 20:04:42,0,0,0,1,1,1,0,0,1,1,1,1,1
217,RY188,Cichlidka ramirezova elektric blue,Papilochromis ramirezi elektic blue,Ryby Malé cichlidy,0,0,02.11.2017,15.12.2025 o 20:05:01,0,0,1,1,1,1,0,1,1,1,1,1,1
211,RY188A,Cichlidka ramirezova elektric blue zlatá,Papilochromis ramirezi elektic blue gold,Ryby Malé cichlidy,0,0,02.11.2017,24.03.2018 o 21:56:01,0,0,0,1,1,1,0,0,1,1,1,1,1
1939,RY712,Cichlidka ramirezova elektric blue XL,Papilochromis ramirezi elektic blue XL,Ryby Malé cichlidy,0,0,09.12.2018,30.10.2024 o 18:12:10,0,0,0,1,1,1,0,0,1,1,1,1,1
3241,RY1228,Ostriežik Parambassis pulcinella,Parambassis pulcinella,Ryby Malé cichlidy,0,0,23.12.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
179,RY179,Ostriežik sklenenný,Parambassis ranga,Ryby Malé cichlidy,0,0,02.11.2017,25.12.2023 o 09:47:27,0,0,0,1,1,1,0,0,1,1,1,1,1
1974,RY729,Skalár altum,Pterophyllum altum,Ryby Skaláre,0,0,02.02.2019,,0,0,1,1,1,1,0,1,1,1,1,1,1
2836,RY1049,Skalár Ryo nanay,Pterophyllum scal Ryo nanay,Ryby Skaláre,0,0,02.11.2022,20.12.2022 o 06:43:50,0,0,1,1,1,1,0,1,1,1,1,1,1
2754,RY986,Skalár duch Pinoy,Pterophyllum scal. ghos Pinoy,Ryby Skaláre,0,0,12.01.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2753,RY985,Skalár duch Pinoy long fin,Pterophyllum scal. Pinoy ghost long fin,Ryby Skaláre,0,0,12.01.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3621,RY1423,Skalár RED DEVIL 4-5 cm,Pterophyllum scal. RED DEVIL 4-5 cm,Ryby Skaláre,100,0,23.09.2025,25.06.2026 o 15:26:01,0,0,1,1,1,1,0,1,1,1,1,1,1
229,RY147,Skalár KOI M,Pterophyllum scalare KOI,Ryby Skaláre,85,10,02.11.2017,11.06.2026 o 13:21:50,0,0,1,1,1,1,0,1,1,1,1,1,1
3433,RY1344,Skalár KOI S,Pterophyllum scalare KOI S,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2418,RY902,Skalár albín M,Pterophyllum scalare albino,Ryby Skaláre,0,0,18.06.2021,06.10.2025 o 13:50:13,0,0,0,1,1,1,0,0,1,1,1,1,1
3188,RY1208,Skalár bicolor XL,Pterophyllum scalare bicolor XL,Ryby Skaláre,0,0,17.10.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
224,RY145,Skalár bicolor M,Pterophyllum scalare bicolor,Ryby Skaláre,0,0,02.11.2017,09.05.2026 o 22:44:42,0,0,1,1,1,1,0,1,1,1,1,1,1
3628,RY1426,Skalár bicolor L 4-5 cm,Pterophyllum scalare bicolor L 4-5 cm,Ryby Skaláre,0,0,01.10.2025,15.12.2025 o 20:06:48,0,0,0,1,1,1,0,0,1,1,1,1,1
260,RY154,Skalár bicolor závojový M,Pterophyllum scalare bicolor l.f.,Ryby Skaláre,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
220,RY143,Skalár čierny M,Pterophyllum scalare black,Ryby Skaláre,5,0,02.11.2017,09.05.2026 o 22:44:59,0,0,1,1,1,1,0,1,1,1,1,1,1
3627,RY1425,Skalár čierny L 4-5 cm,Pterophyllum scalare black L 4-5 cm,Ryby Skaláre,0,0,01.10.2025,21.12.2025 o 20:10:43,0,0,0,1,1,1,0,0,1,1,1,1,1
249,RY152,Skalár čierny závojový M,Pterophyllum scalare black l.f.,Ryby Skaláre,0,0,02.11.2017,25.12.2023 o 09:48:36,0,0,0,1,1,1,0,0,1,1,1,1,1
2346,RY880,Skalár čierny XL,Pterophyllum scalare black XL,Ryby Skaláre,0,0,04.12.2020,08.12.2021 o 00:11:01,0,0,1,1,1,1,0,1,1,1,1,1,1
2129,RY800,Skalár modrý M,Pterophyllum scalare blue,Ryby Skaláre,0,0,16.08.2019,06.10.2025 o 13:51:00,0,0,1,1,1,1,0,1,1,1,1,1,1
3430,RY1341,Skalár modrý S,Pterophyllum scalare blue,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3486,RY1390,Skalár Blue Paraiba,Pterophyllum scalare Blue Paraiba,Ryby Skaláre,0,0,26.12.2024,06.10.2025 o 13:51:23,0,0,0,1,1,1,0,0,1,1,1,1,1
3118,RY1163,Skalár Bulgarian green M,Pterophyllum scalare Bulgarian green,Ryby Skaláre,0,0,26.08.2023,21.06.2026 o 13:06:53,0,0,1,1,1,1,0,1,1,1,1,1,1
3119,RY1164,Skalár Bulgarian green lilac M,Pterophyllum scalare Bulgarian green lilac,Ryby Skaláre,0,0,26.08.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
2494,RY953,Skalár Bulgarian Seal Point M,Pterophyllum scalare Bulgarian Seal Point,Ryby Skaláre,0,0,15.10.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
3431,RY1342,Skalár dalmatin S,Pterophyllum scalare dalmatin,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3381,RY1309,Skalár dalmatin XL,Pterophyllum scalare dalmatin,Ryby Skaláre,0,0,28.06.2024,30.10.2024 o 18:13:00,0,0,0,1,1,1,0,0,1,1,1,1,1
243,RY144,Skalár dalmatín M,Pterophyllum scalare dalmatin,Ryby Skaláre,180,0,02.11.2017,11.06.2026 o 12:59:25,0,0,1,1,1,1,0,1,1,1,1,1,1
2778,RY1000,Skalár dalmatin diamantový M,Pterophyllum scalare dalmatin diamant,Ryby Skaláre,10,0,28.03.2022,22.06.2026 o 16:11:11,0,0,1,1,1,1,0,1,1,1,1,1,1
2779,RY1001,Skalár dalmatin diamantový XL,Pterophyllum scalare dalmatin diamant XL,Ryby Skaláre,0,0,28.03.2022,30.10.2024 o 18:13:15,0,0,0,1,1,1,0,0,1,1,1,1,1
3382,RY1310,Skalár dalmatin L 4-5 cm,Pterophyllum scalare dalmatin L 4-5 cm,Ryby Skaláre,0,0,30.06.2024,15.12.2025 o 20:07:33,0,0,0,1,1,1,0,0,1,1,1,1,1
263,RY153,Skalár dalmatín závojový M,Pterophyllum scalare dalmatin l.f.,Ryby Skaláre,0,0,02.11.2017,30.10.2024 o 18:13:47,0,0,0,1,1,1,0,0,1,1,1,1,1
2406,RY895,Skalár dantum M,Pterophyllum scalare DANTUM,Ryby Skaláre,0,0,04.06.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
3432,RY1343,Skalár zlatý S,Pterophyllum scalare gold,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
219,RY142,Skalár zlatý M,Pterophyllum scalare gold,Ryby Skaláre,5,20,02.11.2017,29.06.2026 o 13:57:57,0,0,1,1,1,1,0,1,1,1,1,1,1
225,RY146,Skalár gold kopf M,Pterophyllum scalare gold kopf,Ryby Skaláre,0,0,02.11.2017,06.10.2025 o 13:52:52,0,0,1,1,1,1,0,1,1,1,1,1,1
259,RY155,Skalár gold kopf závojový M,Pterophyllum scalare gold kopf l.f.,Ryby Skaláre,0,0,02.11.2017,25.12.2023 o 09:49:53,0,0,0,1,1,1,0,0,1,1,1,1,1
242,RY151,Skalár zlatý závojový M,Pterophyllum scalare gold l.f.,Ryby Skaláre,0,0,02.11.2017,25.12.2023 o 09:51:37,0,0,0,1,1,1,0,0,1,1,1,1,1
2347,RY881,Skalár zlatý XL,Pterophyllum scalare gold XL,Ryby Skaláre,0,0,04.12.2020,30.10.2024 o 18:14:14,0,0,0,1,1,1,0,0,1,1,1,1,1
2414,RY898,Skalár leopard M,Pterophyllum scalare leopard,Ryby Skaláre,29,0,17.06.2021,22.06.2026 o 16:11:21,0,0,0,1,1,1,0,0,1,1,1,1,1
3435,RY1346,Skalár leopard blue M,Pterophyllum scalare leopard blue,Ryby Skaláre,0,0,01.10.2024,,0,0,1,1,1,1,0,1,1,1,1,1,1
3434,RY1345,Skalár leopard modrý S,Pterophyllum scalare leopard blue,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2415,RY899,Skalár leopard smok M,Pterophyllum scalare leopard smok,Ryby Skaláre,0,0,17.06.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
221,RY141,Skalár mapový M,Pterophyllum scalare mapa,Ryby Skaláre,49,5,02.11.2017,29.06.2026 o 15:05:17,0,0,1,1,1,1,0,1,1,1,1,1,1
226,RY150,Skalár mapaový závojový M,Pterophyllum scalare mapa l.f.,Ryby Skaláre,0,0,02.11.2017,21.04.2018 o 14:43:59,0,0,0,1,1,1,0,0,1,1,1,1,1
3380,RY1308,Skalár mramrový XL,Pterophyllum scalare marmor,Ryby Skaláre,0,0,28.06.2024,30.10.2024 o 18:14:48,0,0,1,1,1,1,0,1,1,1,1,1,1
222,RY140,Skalár mramorový M,Pterophyllum scalare marmor,Ryby Skaláre,32,30,02.11.2017,29.06.2026 o 15:00:37,0,0,1,1,1,1,0,1,1,1,1,1,1
3437,RY1348,Skalár mramorový S,Pterophyllum scalare marmor,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3439,RY1350,Skalár mramorový modrý M,Pterophyllum scalare marmor blue,Ryby Skaláre,0,0,01.10.2024,21.12.2025 o 20:11:17,0,0,0,1,1,1,0,0,1,1,1,1,1
3438,RY1349,Skalár mramorový modrý S,Pterophyllum scalare marmor blue,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
227,RY149,Skalár mramorový závojový M,Pterophyllum scalare marmor l.f.,Ryby Skaláre,0,0,02.11.2017,25.12.2023 o 09:52:46,0,0,0,1,1,1,0,0,1,1,1,1,1
3422,RY1335,Skalár mramor red S,Pterophyllum scalare marmor red,Ryby Skaláre,0,0,19.09.2024,30.10.2024 o 18:15:33,0,0,0,1,1,1,0,0,1,1,1,1,1
2795,RY1014,Skalár mramorový red M,Pterophyllum scalare marmor red,Ryby Skaláre,0,0,22.05.2022,21.12.2025 o 20:11:48,0,0,1,1,1,1,0,1,1,1,1,1,1
3436,RY1347,Skalár mix S,Pterophyllum scalare mix,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
230,RY138B,Skalár mix L 4-5 cm,Pterophyllum scalare mix,Ryby Skaláre,0,0,02.11.2017,15.12.2025 o 20:08:49,0,0,0,1,1,1,0,0,1,1,1,1,1
231,RY138A,Skalár mix M,Pterophyllum scalare mix,Ryby Skaláre,40,45,02.11.2017,25.06.2026 o 15:26:01,0,0,1,1,1,1,0,1,1,1,1,1,1
238,RY138,Skalár mix XL,Pterophyllum scalare mix,Ryby Skaláre,0,0,02.11.2017,15.12.2025 o 20:09:34,0,0,1,1,1,1,0,1,1,1,1,1,1
262,RY156B,Skalár mix závojový L,Pterophyllum scalare mix l.f.,Ryby Skaláre,0,0,02.11.2017,30.12.2022 o 12:41:03,0,0,0,1,1,1,0,0,1,1,1,1,1
258,RY156A,Skalár mix závojový M,Pterophyllum scalare mix l.f.,Ryby Skaláre,75,20,02.11.2017,29.06.2026 o 15:05:18,0,0,1,1,1,1,0,1,1,1,1,1,1
3441,RY1352,Skalár mix závojový S,Pterophyllum scalare mix l.f.,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
257,RY156,Skalár mix závojový XL,Pterophyllum scalare mix l.f.,Ryby Skaláre,0,0,02.11.2017,27.12.2024 o 21:59:19,0,0,1,1,1,1,0,1,1,1,1,1,1
3514,RY1405,Skalár Panda,Pterophyllum scalare PANDA,Ryby Skaláre,0,0,14.03.2025,09.05.2026 o 21:56:47,0,0,1,1,1,1,0,1,1,1,1,1,1
3629,RY1427,Skalár PANDA L 4-5 cm,Pterophyllum scalare PANDA L 4-5 cm,Ryby Skaláre,0,0,01.10.2025,31.12.2025 o 16:55:23,0,0,0,1,1,1,0,0,1,1,1,1,1
3197,RY1216,Skalár pinoi M,Pterophyllum scalare pinoi,Ryby Skaláre,0,0,05.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3368,RY1301,Skalár pinoi duch M,Pterophyllum scalare pinoi ghost,Ryby Skaláre,0,0,30.05.2024,27.12.2024 o 21:59:35,0,0,0,1,1,1,0,0,1,1,1,1,1
3196,RY1215,Skalár závojový pinoi M,Pterophyllum scalare pinoi l.f.,Ryby Skaláre,0,0,05.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3494,RY1398,Skalár platinový 4-5 cm L,Pterophyllum scalare platinum,Ryby Skaláre,0,0,25.01.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
2759,RY989,Skalár platinový M,Pterophyllum scalare platinum,Ryby Skaláre,0,0,30.01.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3493,RY1397,Skalár red 4-5 cm,Pterophyllum scalare red,Ryby Skaláre,0,0,25.01.2025,06.10.2025 o 13:55:42,0,0,1,1,1,1,0,1,0,1,1,1,1
3641,RY1434,Skalár red devil albino,Pterophyllum scalare red devil albino,Ryby Skaláre,7,0,12.11.2025,06.02.2026 o 20:48:58,0,0,1,1,1,1,0,1,0,1,1,1,1
2416,RY900,Skalár RIO Manacapuru M,Pterophyllum scalare RIO Manacapuru,Ryby Skaláre,0,0,17.06.2021,25.12.2023 o 09:53:22,0,0,1,1,1,1,0,1,1,1,1,1,1
3429,RY1340,Skalár obyčajný S,Pterophyllum scalare standard,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
223,RY139,Skalár obyčajný M,Pterophyllum scalare standard,Ryby Skaláre,50,50,02.11.2017,29.06.2026 o 15:05:18,0,0,1,1,1,1,0,1,1,1,1,1,1
3618,RY1420,Skalár obyčajný L 4-5 cm,Pterophyllum scalare standard L 4-5 cm,Ryby Skaláre,0,0,15.09.2025,21.12.2025 o 20:13:59,0,0,0,1,1,1,0,0,1,1,1,1,1
228,RY148,Skalár závojový stand. L.f. M,Pterophyllum scalare standard l.f.,Ryby Skaláre,0,0,02.11.2017,25.12.2023 o 09:53:57,0,0,0,1,1,1,0,0,1,1,1,1,1
3440,RY1351,Skalár zebra S,Pterophyllum scalare zebra,Ryby Skaláre,0,0,01.10.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2127,RY798,Skalár zebra M,Pterophyllum scalare zebra,Ryby Skaláre,8,50,16.08.2019,26.06.2026 o 11:34:07,0,0,1,1,1,1,0,1,1,1,1,1,1
2128,RY799,Skalár zebra smok M,Pterophyllum scalare zebra smok,Ryby Skaláre,0,0,16.08.2019,,0,0,0,1,1,1,0,0,1,1,1,1,1
2993,RY1117,Diskus Symphysodon aequfasciatus daimond albino 8 cm,Symphysodon aequfasciatus daimond albino 8 cm,Ryby Diskusy,0,0,26.04.2023,25.12.2023 o 09:54:12,0,0,1,1,1,1,0,1,1,1,1,1,1
1910,RY691,Diskus pingeon white glas 7 cm,Symphysodon aequfasciatus pingeon - white glas,Ryby Diskusy,0,0,29.10.2018,05.04.2024 o 21:37:46,0,0,1,1,1,1,0,1,1,1,1,1,1
2784,RY1006,Diskus Red White,Symphysodon aequfasciatus Red White,Ryby Diskusy,0,0,12.04.2022,,0,0,1,1,1,1,0,1,1,1,1,1,1
1907,RY688,Diskus blue solid 6 cm,Symphysodon aequfasciatus blue solid,Ryby Diskusy,0,0,29.10.2018,08.12.2021 o 00:15:58,0,0,1,1,1,1,0,1,1,1,1,1,1
2423,RY907,Diskus pingeon Checkerboard pingeon Blood 8 cm,Symphysodon aequfasciatus Checkerboard pingeon Blood,Ryby Diskusy,0,0,20.06.2021,15.12.2025 o 20:12:38,0,0,1,1,1,1,0,1,1,1,1,1,1
2420,RY904,Diskus Checkerboard pingeon Blood 6 cm,Symphysodon aequfasciatus Checkerboard pingeon Blood,Ryby Diskusy,0,0,20.06.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2422,RY906,Diskus gold pingeon 6 cm,Symphysodon aequfasciatus gold pingeon,Ryby Diskusy,0,0,20.06.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2748,RY984,Diskus gold pingeon 8 cm,Symphysodon aequfasciatus gold pingeon,Ryby Diskusy,0,0,10.01.2022,09.05.2026 o 22:00:51,0,0,1,1,1,1,0,1,1,1,1,1,1
2735,RY979,Diskus pingeon Panda 6 cm,Symphysodon aequfasciatus pingeon Panda,Ryby Diskusy,0,0,20.12.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2736,RY980,Diskus pingeon Panda 8 cm,Symphysodon aequfasciatus pingeon Panda,Ryby Diskusy,0,0,20.12.2021,09.05.2026 o 22:00:24,0,0,1,1,1,1,0,1,1,1,1,1,1
1908,RY689,Diskus red leopard 8 cm,Symphysodon aequfasciatus red leopard,Ryby Diskusy,0,0,29.10.2018,20.12.2022 o 06:49:43,0,0,1,1,1,1,0,1,1,1,1,1,1
1909,RY690,Diskus red spotted 6 cm,Symphysodon aequfasciatus red spotted,Ryby Diskusy,0,0,29.10.2018,30.10.2024 o 18:16:57,0,0,1,1,1,1,0,1,1,1,1,1,1
2734,RY978,Diskus Red spotted high body Discus 8 cm,Symphysodon aequfasciatus Red spotted high body Discus,Ryby Diskusy,0,0,20.12.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2733,RY977,Diskus Red spotted high body Discus 6 cm,Symphysodon aequfasciatus Red spotted high body Discus,Ryby Diskusy,0,0,20.12.2021,20.12.2022 o 06:50:22,0,0,1,1,1,1,0,1,1,1,1,1,1
2421,RY905,Diskus Ring Leopard 6 cm,Symphysodon aequfasciatus Ring Leopard,Ryby Diskusy,0,0,20.06.2021,20.12.2022 o 06:50:44,0,0,1,1,1,1,0,1,1,1,1,1,1
2434,RY913,Diskus san merah 8 cm,Symphysodon aequfasciatus san merah,Ryby Diskusy,0,0,29.06.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2449,RY922,Diskus snake pingeon 8 cm,Symphysodon aequfasciatus snake pingeon,Ryby Diskusy,0,0,24.07.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2767,RY995,Diskus Red cover 8 cm,Symphysodon aequifasciatus Red cover 8 cm,Ryby Diskusy,0,0,13.02.2022,,0,0,1,1,1,1,0,1,1,1,1,1,1
237,RY136,Diskus modrý 6 cm,Symphysodon discus blue,Ryby Diskusy,0,0,02.11.2017,27.12.2024 o 22:01:54,0,0,1,1,1,1,0,1,1,1,1,1,1
1938,RY711,Diskus blue daimond 6 cm,Symphysodon discus blue daimond,Ryby Diskusy,0,0,09.12.2018,09.05.2026 o 22:02:11,0,0,1,1,1,1,0,1,1,1,1,1,1
235,RY133,Diskus blue daimond 8 cm,Symphysodon discus blue daimond,Ryby Diskusy,0,0,02.11.2017,21.12.2025 o 20:15:51,0,0,1,1,1,1,0,1,1,1,1,1,1
2197,RY814,Diskus hnedý 6 cm,Symphysodon discus brown,Ryby Diskusy,0,0,28.02.2020,,0,0,1,1,1,1,0,1,1,1,1,1,1
241,RY137,Diskus hnedý red rose 8 cm,Symphysodon discus brown red rose,Ryby Diskusy,0,0,02.11.2017,09.05.2026 o 22:02:29,0,0,1,1,1,1,0,1,1,1,1,1,1
233,RY133B,Diskus malrboro 6 cm,Symphysodon discus malrboro,Ryby Diskusy,0,0,02.11.2017,23.07.2024 o 14:57:51,0,0,1,1,1,1,0,1,1,1,1,1,1
1913,RY693,Diskus pingeon SUPER RED 6 cm,Symphysodon discus pingeon SUPER RED,Ryby Diskusy,0,0,31.10.2018,30.10.2024 o 18:17:56,0,0,1,1,1,1,0,1,1,1,1,1,1
1912,RY692,Diskus pingeon SUPER RED 8 cm,Symphysodon discus pingeon SUPER RED,Ryby Diskusy,0,0,31.10.2018,09.05.2026 o 22:02:44,0,0,1,1,1,1,0,1,1,1,1,1,1
236,RY135,Diskus pingeon yellow 8 cm,Symphysodon discus pingeon yellow,Ryby Diskusy,0,0,02.11.2017,20.12.2022 o 06:52:34,0,0,1,1,1,1,0,1,1,1,1,1,1
234,RY133A,Diskus red melon 6 cm,Symphysodon discus red melon,Ryby Diskusy,0,0,02.11.2017,17.12.2021 o 12:43:24,0,0,1,1,1,1,0,1,1,1,1,1,1
1937,RY710,Diskus red melon 8 cm,Symphysodon discus red melon,Ryby Diskusy,0,0,09.12.2018,21.12.2025 o 20:16:45,0,0,1,1,1,1,0,1,1,1,1,1,1
232,RY134,Diskus red tyrkys 6 cm,Symphysodon discus red tyrkys,Ryby Diskusy,0,0,02.11.2017,21.12.2025 o 20:17:18,0,0,1,1,1,1,0,1,1,1,1,1,1
1954,RY720,Diskus red tyrkys 8 cm,Symphysodon discus red tyrkys,Ryby Diskusy,0,0,08.01.2019,30.07.2025 o 11:49:04,0,0,1,1,1,1,0,1,1,1,1,1,1
